id,prop,cls,choice,correct
23,30,airplane,airplane,1
23,40,chair,chair,1
23,20,chair,stool,0
23,50,bottle,cup,0
23,20,bowl,bowl,1
23,30,chair,chair,1
23,20,table,piano,0
23,60,piano,piano,1
23,40,stool,lamp,0
23,40,bowl,cup,0
23,100,stool,stool,1
23,40,bottle,bottle,1
23,30,table,table,1
23,40,airplane,airplane,1
23,40,person,person,1
23,30,cup,bottle,0
23,60,table,table,1
23,80,stool,lamp,0
23,100,airplane,airplane,1
23,30,piano,chair,0
23,100,cup,cup,1
23,80,lamp,lamp,1
23,60,cup,chair,0
23,50,stool,stool,1
23,80,chair,chair,1
23,100,piano,piano,1
23,40,table,table,1
23,30,lamp,lamp,1
23,60,stool,lamp,0
23,30,person,person,1
23,50,chair,chair,1
23,100,bottle,bottle,1
23,60,bowl,bowl,1
23,50,piano,piano,1
23,40,lamp,lamp,1
23,30,stool,stool,1
23,60,person,person,1
23,40,cup,cup,1
23,30,bottle,bottle,1
23,60,lamp,lamp,1
23,100,person,person,1
23,40,piano,piano,1
23,80,piano,piano,1
23,80,airplane,airplane,1
23,80,bottle,bottle,1
23,100,table,table,1
23,80,cup,cup,1
23,20,lamp,lamp,1
23,20,stool,lamp,0
23,80,bowl,bowl,1
23,60,chair,chair,1
23,80,person,person,1
23,60,bottle,bottle,1
23,20,airplane,airplane,1
23,100,bowl,bowl,1
23,100,lamp,lamp,1
23,50,lamp,lamp,1
23,20,person,person,1
23,20,cup,cup,1
23,20,piano,table,0
23,20,bottle,bottle,1
23,50,person,person,1
23,30,bowl,bowl,1
23,50,table,table,1
23,50,airplane,airplane,1
23,80,table,stool,0
23,50,cup,cup,1
24,30,person,person,1
24,80,bottle,bottle,1
24,20,airplane,airplane,1
24,100,piano,piano,1
24,100,stool,stool,1
24,60,bowl,table,0
24,100,table,chair,0
24,40,stool,lamp,0
24,50,airplane,airplane,1
24,100,person,person,1
24,30,bottle,bottle,1
24,20,chair,chair,1
24,20,bottle,bottle,1
24,20,stool,lamp,0
24,20,person,person,1
24,50,person,person,1
24,40,bowl,cup,0
24,80,chair,chair,1
24,100,bottle,bottle,1
24,30,cup,chair,0
24,20,piano,piano,1
24,20,bowl,cup,0
24,30,bowl,cup,0
24,60,stool,lamp,0
24,80,person,person,1
24,50,chair,chair,1
24,60,cup,chair,0
24,30,chair,chair,1
24,50,table,table,1
24,60,chair,chair,1
24,50,piano,piano,1
24,100,chair,chair,1
24,100,cup,cup,1
24,30,piano,piano,1
24,50,bottle,bottle,1
24,80,cup,cup,1
24,40,bottle,cup,0
24,60,piano,piano,1
24,80,table,table,1
24,40,piano,piano,1
24,100,bowl,cup,0
24,20,lamp,lamp,1
24,60,lamp,lamp,1
24,30,airplane,airplane,1
24,80,piano,piano,1
24,40,cup,cup,1
24,100,lamp,lamp,1
24,20,cup,cup,1
24,50,cup,cup,1
24,100,airplane,airplane,1
24,40,chair,chair,1
24,80,airplane,airplane,1
24,30,table,piano,0
24,60,table,table,1
24,60,bottle,bottle,1
24,30,lamp,lamp,1
24,30,stool,stool,1
24,50,lamp,lamp,1
24,40,table,table,1
24,60,person,person,1
24,40,person,person,1
24,50,stool,stool,1
24,50,bowl,cup,0
24,40,airplane,airplane,1
24,80,bowl,cup,0
24,60,airplane,airplane,1
24,80,lamp,lamp,1
24,20,table,table,1
24,40,lamp,lamp,1
24,80,stool,stool,1
25,60,airplane,airplane,1
25,50,bottle,cup,0
25,30,chair,chair,1
25,40,bowl,bowl,1
25,30,bowl,bowl,1
25,100,bowl,bowl,1
25,80,airplane,airplane,1
25,60,chair,stool,0
25,20,bowl,bowl,1
25,40,table,table,1
25,20,table,piano,0
25,100,lamp,lamp,1
25,20,stool,stool,1
25,30,lamp,lamp,1
25,20,lamp,lamp,1
25,60,person,person,1
25,100,piano,piano,1
25,60,stool,lamp,0
25,20,cup,cup,1
25,50,person,person,1
25,40,piano,piano,1
25,80,chair,chair,1
25,100,cup,cup,1
25,100,bottle,bottle,1
25,60,cup,cup,1
25,80,person,person,1
25,50,cup,cup,1
25,80,bottle,bottle,1
25,60,lamp,lamp,1
25,50,lamp,lamp,1
25,50,bowl,bowl,1
25,50,airplane,airplane,1
25,60,table,table,1
25,40,stool,lamp,0
25,30,airplane,airplane,1
25,100,chair,chair,1
25,30,table,table,1
25,20,airplane,airplane,1
25,30,piano,stool,0
25,30,bottle,bottle,1
25,40,person,person,1
25,30,stool,stool,1
25,80,cup,cup,1
25,100,person,person,1
25,40,bottle,cup,0
25,60,bowl,bowl,1
25,40,chair,chair,1
25,40,cup,cup,1
25,80,table,table,1
25,60,bottle,bottle,1
25,50,table,table,1
25,30,person,person,1
25,80,lamp,lamp,1
25,40,airplane,airplane,1
25,80,piano,piano,1
25,20,chair,chair,1
25,100,airplane,airplane,1
25,20,piano,piano,1
25,100,table,table,1
25,80,bowl,bowl,1
25,50,piano,piano,1
25,50,chair,chair,1
25,60,piano,piano,1
25,100,stool,stool,1
25,20,bottle,bottle,1
25,40,lamp,lamp,1
25,50,stool,stool,1
25,80,stool,stool,1
25,30,cup,cup,1
25,20,person,person,1
27,30,cup,cup,1
27,80,cup,cup,1
27,30,bowl,bowl,1
27,20,stool,stool,1
27,50,cup,cup,1
27,60,chair,chair,1
27,40,cup,cup,1
27,60,piano,piano,1
27,60,stool,lamp,0
27,40,person,person,1
27,80,lamp,lamp,1
27,50,airplane,airplane,1
27,100,stool,stool,1
27,100,cup,cup,1
27,30,stool,stool,1
27,60,cup,bottle,0
27,80,person,person,1
27,40,table,table,1
27,20,lamp,lamp,1
27,50,piano,piano,1
27,60,person,person,1
27,20,person,person,1
27,50,chair,chair,1
27,40,piano,stool,0
27,30,airplane,airplane,1
27,30,chair,chair,1
27,50,lamp,chair,0
27,20,bowl,chair,0
27,60,bowl,chair,0
27,20,airplane,airplane,1
27,100,airplane,airplane,1
27,100,bowl,airplane,0
27,60,lamp,airplane,0
27,100,person,airplane,0
27,30,piano,airplane,0
27,20,chair,chair,1
27,80,table,chair,0
27,80,piano,chair,0
27,50,table,chair,0
27,100,lamp,chair,0
27,20,piano,chair,0
27,30,table,table,1
27,40,bottle,bottle,1
27,20,bottle,bottle,1
27,60,bottle,bottle,1
27,50,bottle,bottle,1
27,80,airplane,airplane,1
27,80,stool,stool,1
27,80,bowl,bowl,1
27,40,bowl,bowl,1
27,30,person,person,1
27,60,airplane,airplane,1
27,50,bowl,bowl,1
27,40,lamp,lamp,1
27,40,chair,chair,1
27,30,lamp,stool,0
27,60,table,table,1
27,50,stool,table,0
27,100,bottle,bottle,1
27,40,airplane,airplane,1
27,100,table,airplane,0
27,100,piano,airplane,0
27,100,chair,airplane,0
27,30,bottle,airplane,0
27,80,chair,airplane,0
27,80,bottle,airplane,0
27,50,person,airplane,0
27,20,table,table,1
27,40,stool,stool,1
27,20,cup,cup,1
29,30,person,person,1
29,40,airplane,airplane,1
29,100,chair,chair,1
29,80,piano,piano,1
29,40,table,table,1
29,20,person,person,1
29,60,lamp,lamp,1
29,40,bottle,cup,0
29,20,table,chair,0
29,100,table,table,1
29,100,lamp,lamp,1
29,50,cup,chair,0
29,50,bottle,cup,0
29,60,table,table,1
29,30,piano,piano,1
29,50,piano,piano,1
29,100,person,person,1
29,40,chair,chair,1
29,20,piano,chair,0
29,100,piano,table,0
29,80,table,table,1
29,60,stool,lamp,0
29,60,chair,chair,1
29,50,bowl,bowl,1
29,30,cup,cup,1
29,20,chair,chair,1
29,60,bowl,bowl,1
29,40,bowl,bowl,1
29,30,bowl,bowl,1
29,100,airplane,airplane,1
29,80,cup,cup,1
29,30,table,stool,0
29,100,bottle,bottle,1
29,30,lamp,lamp,1
29,80,bowl,bowl,1
29,80,chair,chair,1
29,30,airplane,airplane,1
29,40,person,person,1
29,40,lamp,lamp,1
29,30,chair,chair,1
29,40,piano,table,0
29,50,chair,chair,1
29,60,piano,stool,0
29,50,airplane,airplane,1
29,60,cup,cup,1
29,100,cup,cup,1
29,30,bottle,bottle,1
29,60,airplane,airplane,1
29,80,person,person,1
29,80,lamp,lamp,1
29,50,stool,stool,1
29,40,cup,cup,1
29,20,bowl,bowl,1
29,20,lamp,lamp,1
29,60,person,person,1
29,100,bowl,bowl,1
29,40,stool,lamp,0
29,50,table,table,1
29,50,person,person,1
29,80,airplane,airplane,1
29,60,bottle,bottle,1
29,80,bottle,bottle,1
29,20,airplane,airplane,1
29,100,stool,stool,1
29,50,lamp,lamp,1
29,20,bottle,bottle,1
29,30,stool,stool,1
29,20,cup,cup,1
29,80,stool,stool,1
29,20,stool,stool,1
30,100,cup,cup,1
30,80,lamp,lamp,1
30,30,person,person,1
30,20,bottle,bottle,1
30,50,cup,lamp,0
30,30,chair,chair,1
30,60,piano,piano,1
30,80,table,table,1
30,30,lamp,bowl,0
30,40,piano,piano,1
30,50,table,table,1
30,40,stool,lamp,0
30,20,bowl,bowl,1
30,100,table,table,1
30,100,chair,chair,1
30,50,bowl,bowl,1
30,100,lamp,lamp,1
30,100,piano,chair,0
30,20,lamp,lamp,1
30,30,bottle,bottle,1
30,80,stool,stool,1
30,20,table,stool,0
30,60,person,person,1
30,60,chair,chair,1
30,100,bottle,bottle,1
30,40,bowl,bowl,1
30,60,lamp,lamp,1
30,60,cup,cup,1
30,50,bottle,bottle,1
30,50,stool,stool,1
30,80,cup,cup,1
30,30,piano,airplane,0
30,40,chair,chair,1
30,40,cup,cup,1
30,50,airplane,airplane,1
30,30,table,table,1
30,100,person,person,1
30,40,airplane,airplane,1
30,100,airplane,airplane,1
30,60,bowl,bowl,1
30,50,piano,chair,0
30,80,piano,chair,0
30,80,chair,chair,1
30,20,airplane,airplane,1
30,20,person,person,1
30,40,person,person,1
30,50,chair,chair,1
30,50,lamp,lamp,1
30,60,airplane,airplane,1
30,100,bowl,bowl,1
30,60,bottle,bottle,1
30,20,chair,chair,1
30,20,piano,table,0
30,100,stool,stool,1
30,20,stool,stool,1
30,80,bottle,bottle,1
30,80,person,person,1
30,30,cup,stool,0
30,30,bowl,bowl,1
30,40,lamp,lamp,1
30,80,airplane,airplane,1
30,40,bottle,bottle,1
30,60,stool,lamp,0
30,30,stool,stool,1
30,50,person,person,1
30,30,airplane,airplane,1
30,40,table,table,1
30,80,bowl,bowl,1
30,20,cup,cup,1
30,60,table,table,1
31,60,table,table,1
31,30,bottle,bottle,1
31,40,table,table,1
31,50,piano,piano,1
31,20,bowl,bowl,1
31,20,bottle,bottle,1
31,20,airplane,airplane,1
31,40,airplane,airplane,1
31,40,chair,chair,1
31,50,airplane,airplane,1
31,40,person,person,1
31,100,airplane,airplane,1
31,80,airplane,airplane,1
31,20,cup,stool,0
31,30,cup,stool,0
31,80,bottle,lamp,0
31,30,person,person,1
31,100,piano,piano,1
31,60,cup,bottle,0
31,80,chair,chair,1
31,40,stool,lamp,0
31,30,stool,stool,1
31,20,piano,table,0
31,30,table,table,1
31,50,bowl,cup,0
31,80,cup,bottle,0
31,50,lamp,lamp,1
31,100,lamp,lamp,1
31,60,stool,lamp,0
31,20,lamp,lamp,1
31,80,stool,stool,1
31,100,table,table,1
31,100,bottle,bottle,1
31,20,stool,stool,1
31,20,person,person,1
31,60,person,person,1
31,60,lamp,lamp,1
31,80,lamp,lamp,1
31,20,chair,chair,1
31,80,bowl,cup,0
31,50,stool,stool,1
31,50,bottle,bottle,1
31,50,cup,chair,0
31,30,piano,piano,1
31,30,chair,chair,1
31,80,piano,stool,0
31,100,chair,chair,1
31,30,airplane,airplane,1
31,40,bowl,cup,0
31,80,table,table,1
31,40,piano,table,0
31,60,piano,piano,1
31,50,table,table,1
31,30,bowl,bowl,1
31,50,chair,chair,1
31,40,bottle,bottle,1
31,100,stool,stool,1
31,60,bowl,cup,0
31,100,person,person,1
31,100,bowl,bowl,1
31,100,cup,cup,1
31,40,cup,cup,1
31,80,person,person,1
31,40,lamp,lamp,1
31,60,bottle,bottle,1
31,50,person,person,1
31,20,table,table,1
31,60,chair,chair,1
31,60,airplane,airplane,1
31,30,lamp,lamp,1
32,100,chair,chair,1
32,20,lamp,lamp,1
32,80,chair,chair,1
32,60,stool,lamp,0
32,40,table,table,1
32,60,bottle,bottle,1
32,50,bowl,bowl,1
32,80,table,table,1
32,40,stool,lamp,0
32,20,piano,table,0
32,30,table,table,1
32,100,airplane,airplane,1
32,40,airplane,airplane,1
32,80,person,person,1
32,80,cup,cup,1
32,60,piano,piano,1
32,50,airplane,airplane,1
32,60,bowl,bowl,1
32,40,chair,chair,1
32,40,bowl,bowl,1
32,100,person,person,1
32,80,piano,chair,0
32,80,lamp,lamp,1
32,30,stool,stool,1
32,80,bottle,bottle,1
32,30,bottle,bottle,1
32,100,bottle,bottle,1
32,40,cup,cup,1
32,20,stool,lamp,0
32,80,stool,stool,1
32,20,table,table,1
32,30,person,person,1
32,60,person,person,1
32,30,lamp,stool,0
32,40,bottle,bottle,1
32,20,cup,cup,1
32,100,piano,piano,1
32,20,person,person,1
32,100,stool,stool,1
32,30,cup,stool,0
32,30,piano,table,0
32,50,table,table,1
32,30,airplane,airplane,1
32,80,airplane,airplane,1
32,100,bowl,bowl,1
32,20,bottle,bottle,1
32,100,cup,cup,1
32,60,lamp,lamp,1
32,50,cup,cup,1
32,50,lamp,lamp,1
32,50,bottle,bottle,1
32,80,bowl,cup,0
32,40,lamp,lamp,1
32,30,bowl,bowl,1
32,50,chair,chair,1
32,20,chair,table,0
32,60,chair,chair,1
32,20,bowl,bowl,1
32,50,piano,piano,1
32,30,chair,chair,1
32,100,lamp,lamp,1
32,60,table,table,1
32,40,piano,piano,1
32,40,person,person,1
32,20,airplane,airplane,1
32,100,table,table,1
32,60,cup,bottle,0
32,50,stool,stool,1
32,50,person,person,1
32,60,airplane,airplane,1
33,50,airplane,airplane,1
33,30,chair,chair,1
33,60,stool,stool,1
33,80,airplane,airplane,1
33,60,table,table,1
33,40,bowl,bowl,1
33,20,table,lamp,0
33,80,table,table,1
33,40,stool,lamp,0
33,20,person,person,1
33,40,piano,piano,1
33,100,chair,chair,1
33,80,lamp,lamp,1
33,80,bowl,chair,0
33,50,person,person,1
33,60,cup,bottle,0
33,50,stool,stool,1
33,20,airplane,airplane,1
33,100,lamp,lamp,1
33,80,person,person,1
33,50,cup,chair,0
33,30,piano,piano,1
33,30,airplane,airplane,1
33,50,piano,chair,0
33,60,lamp,lamp,1
33,40,person,person,1
33,80,bottle,bottle,1
33,100,bowl,chair,0
33,30,bottle,bottle,1
33,40,cup,cup,1
33,40,lamp,lamp,1
33,100,stool,stool,1
33,80,chair,chair,1
33,30,bowl,bowl,1
33,40,bottle,bottle,1
33,30,cup,bottle,0
33,30,person,person,1
33,60,chair,chair,1
33,20,bottle,bottle,1
33,40,table,table,1
33,100,piano,piano,1
33,100,person,person,1
33,50,bottle,lamp,0
33,30,table,table,1
33,60,person,person,1
33,80,piano,chair,0
33,20,cup,cup,1
33,60,bottle,lamp,0
33,50,table,table,1
33,50,bowl,bowl,1
33,100,airplane,airplane,1
33,20,stool,stool,1
33,30,lamp,lamp,1
33,80,stool,stool,1
33,50,lamp,chair,0
33,80,cup,bottle,0
33,60,piano,piano,1
33,100,bottle,bottle,1
33,50,chair,chair,1
33,40,airplane,airplane,1
33,20,bowl,bowl,1
33,30,stool,stool,1
33,40,chair,chair,1
33,60,airplane,airplane,1
33,20,lamp,lamp,1
33,20,chair,chair,1
33,60,bowl,bowl,1
33,20,piano,table,0
33,100,table,table,1
33,100,cup,cup,1
34,80,lamp,lamp,1
34,30,bottle,cup,0
34,50,stool,stool,1
34,80,piano,chair,0
34,60,chair,chair,1
34,100,piano,table,0
34,20,bottle,bottle,1
34,60,table,table,1
34,80,cup,cup,1
34,20,table,table,1
34,40,lamp,lamp,1
34,100,chair,chair,1
34,60,bottle,cup,0
34,80,person,person,1
34,50,chair,chair,1
34,40,bowl,bowl,1
34,30,person,person,1
34,40,cup,cup,1
34,80,stool,stool,1
34,50,table,table,1
34,50,piano,table,0
34,30,piano,table,0
34,60,person,person,1
34,100,bottle,bottle,1
34,100,airplane,airplane,1
34,80,airplane,airplane,1
34,30,cup,cup,1
34,20,airplane,airplane,1
34,60,airplane,airplane,1
34,100,stool,stool,1
34,80,table,table,1
34,30,table,table,1
34,30,lamp,lamp,1
34,40,bottle,cup,0
34,60,cup,cup,1
34,60,lamp,lamp,1
34,50,bowl,bowl,1
34,80,bottle,bottle,1
34,100,bowl,bowl,1
34,60,piano,table,0
34,40,table,table,1
34,20,lamp,lamp,1
34,20,cup,cup,1
34,60,bowl,bowl,1
34,50,bottle,cup,0
34,50,lamp,lamp,1
34,80,chair,chair,1
34,30,stool,stool,1
34,40,airplane,airplane,1
34,20,piano,table,0
34,50,airplane,airplane,1
34,50,person,person,1
34,20,stool,lamp,0
34,50,cup,cup,1
34,40,piano,table,0
34,40,person,person,1
34,100,person,person,1
34,100,table,table,1
34,30,bowl,bowl,1
34,30,airplane,airplane,1
34,40,chair,chair,1
34,60,stool,lamp,0
34,40,stool,lamp,0
34,80,bowl,bowl,1
34,20,person,person,1
34,100,cup,cup,1
34,20,chair,chair,1
34,20,bowl,bowl,1
34,30,chair,chair,1
34,100,lamp,lamp,1
35,20,chair,chair,1
35,80,airplane,airplane,1
35,60,cup,cup,1
35,40,airplane,airplane,1
35,60,stool,lamp,0
35,60,chair,chair,1
35,30,cup,cup,1
35,100,bowl,stool,0
35,50,lamp,lamp,1
35,20,airplane,airplane,1
35,20,person,person,1
35,80,bowl,bowl,1
35,30,chair,chair,1
35,30,airplane,airplane,1
35,60,airplane,airplane,1
35,20,lamp,airplane,0
35,80,cup,airplane,0
35,80,table,airplane,0
35,60,bottle,airplane,0
35,20,cup,stool,0
35,100,stool,stool,1
35,20,piano,piano,1
35,60,bowl,bowl,1
35,50,piano,piano,1
35,40,bowl,bowl,1
35,80,lamp,lamp,1
35,30,piano,lamp,0
35,60,piano,table,0
35,40,stool,lamp,0
35,30,lamp,lamp,1
35,100,table,table,1
35,100,cup,table,0
35,50,person,table,0
35,20,bowl,table,0
35,100,airplane,airplane,1
35,30,table,table,1
35,50,cup,lamp,0
35,30,bottle,bottle,1
35,80,bottle,bottle,1
35,40,cup,chair,0
35,100,chair,chair,1
35,60,lamp,lamp,1
35,50,bowl,bowl,1
35,100,piano,piano,1
35,30,person,person,1
35,40,bottle,cup,0
35,30,stool,stool,1
35,80,chair,chair,1
35,50,bottle,bottle,1
35,100,bottle,bottle,1
35,80,stool,lamp,0
35,20,table,table,1
35,50,airplane,airplane,1
35,40,table,table,1
35,50,chair,chair,1
35,100,lamp,lamp,1
35,20,stool,lamp,0
35,30,bowl,bowl,1
35,40,piano,piano,1
35,100,person,person,1
35,20,bottle,bottle,1
35,40,chair,chair,1
35,50,table,table,1
35,40,person,person,1
35,40,lamp,lamp,1
35,60,person,person,1
35,50,stool,stool,1
35,80,person,person,1
35,60,table,table,1
35,80,piano,piano,1
36,40,bowl,bowl,1
36,60,piano,piano,1
36,60,bowl,bowl,1
36,100,cup,cup,1
36,40,table,table,1
36,60,cup,stool,0
36,40,airplane,airplane,1
36,80,chair,chair,1
36,40,chair,chair,1
36,30,table,table,1
36,100,stool,stool,1
36,60,chair,chair,1
36,60,lamp,lamp,1
36,50,bowl,bowl,1
36,60,person,person,1
36,30,airplane,airplane,1
36,100,lamp,lamp,1
36,30,bottle,bottle,1
36,80,cup,cup,1
36,50,table,table,1
36,50,chair,chair,1
36,20,piano,table,0
36,20,chair,chair,1
36,100,bottle,bottle,1
36,100,airplane,airplane,1
36,80,lamp,lamp,1
36,40,bottle,cup,0
36,100,person,person,1
36,30,chair,chair,1
36,100,piano,piano,1
36,20,cup,cup,1
36,30,lamp,lamp,1
36,100,bowl,bowl,1
36,20,table,table,1
36,50,lamp,lamp,1
36,50,cup,cup,1
36,20,airplane,airplane,1
36,20,lamp,lamp,1
36,30,cup,stool,0
36,80,stool,stool,1
36,100,chair,chair,1
36,30,piano,table,0
36,80,table,table,1
36,50,bottle,bottle,1
36,80,bottle,bottle,1
36,50,stool,stool,1
36,80,airplane,airplane,1
36,40,piano,table,0
36,40,lamp,lamp,1
36,50,person,person,1
36,60,bottle,bottle,1
36,20,bottle,bottle,1
36,80,bowl,bowl,1
36,40,cup,cup,1
36,20,bowl,bowl,1
36,60,stool,lamp,0
36,60,table,table,1
36,40,stool,lamp,0
36,30,stool,stool,1
36,80,piano,piano,1
36,80,person,person,1
36,40,person,person,1
36,50,airplane,airplane,1
36,50,piano,piano,1
36,30,bowl,bowl,1
36,100,table,table,1
36,60,airplane,airplane,1
36,30,person,person,1
36,20,person,person,1
36,20,stool,lamp,0
37,80,stool,stool,1
37,40,lamp,lamp,1
37,60,piano,table,0
37,30,airplane,airplane,1
37,50,bowl,bowl,1
37,100,person,person,1
37,80,person,person,1
37,30,table,table,1
37,80,bowl,bowl,1
37,20,bottle,bottle,1
37,100,piano,table,0
37,40,person,person,1
37,40,bottle,cup,0
37,50,stool,stool,1
37,50,cup,lamp,0
37,40,airplane,airplane,1
37,50,lamp,lamp,1
37,20,lamp,lamp,1
37,60,bowl,bowl,1
37,60,chair,chair,1
37,30,piano,piano,1
37,80,airplane,airplane,1
37,100,airplane,airplane,1
37,100,bowl,bowl,1
37,80,lamp,lamp,1
37,40,cup,bottle,0
37,30,chair,chair,1
37,20,table,table,1
37,60,lamp,lamp,1
37,30,person,person,1
37,80,chair,chair,1
37,20,airplane,airplane,1
37,40,chair,chair,1
37,50,chair,chair,1
37,50,bottle,bottle,1
37,40,bowl,bowl,1
37,20,bowl,bowl,1
37,20,chair,chair,1
37,30,stool,stool,1
37,100,lamp,lamp,1
37,100,table,table,1
37,30,bottle,bottle,1
37,100,stool,stool,1
37,80,cup,cup,1
37,30,lamp,lamp,1
37,20,piano,piano,1
37,50,table,table,1
37,40,piano,stool,0
37,100,cup,cup,1
37,60,table,table,1
37,80,bottle,bottle,1
37,80,table,table,1
37,50,piano,piano,1
37,50,airplane,airplane,1
37,60,bottle,bottle,1
37,50,person,person,1
37,60,person,person,1
37,40,table,table,1
37,20,stool,lamp,0
37,80,piano,piano,1
37,60,stool,lamp,0
37,30,cup,stool,0
37,20,person,person,1
37,20,cup,cup,1
37,60,cup,cup,1
37,60,airplane,airplane,1
37,100,bottle,bottle,1
37,100,chair,chair,1
37,30,bowl,bowl,1
37,40,stool,lamp,0
38,40,bottle,bottle,1
38,20,bowl,cup,0
38,30,lamp,lamp,1
38,80,lamp,lamp,1
38,50,piano,piano,1
38,60,chair,chair,1
38,30,table,table,1
38,60,bowl,bowl,1
38,60,cup,cup,1
38,40,lamp,lamp,1
38,30,airplane,airplane,1
38,80,bowl,cup,0
38,80,person,person,1
38,60,lamp,lamp,1
38,50,table,table,1
38,100,piano,piano,1
38,40,bowl,bowl,1
38,50,cup,cup,1
38,80,chair,chair,1
38,20,table,table,1
38,100,stool,stool,1
38,30,stool,stool,1
38,50,airplane,airplane,1
38,100,lamp,lamp,1
38,20,stool,stool,1
38,40,airplane,airplane,1
38,40,table,table,1
38,60,bottle,bottle,1
38,60,stool,lamp,0
38,40,chair,chair,1
38,30,cup,cup,1
38,20,piano,piano,1
38,20,cup,cup,1
38,60,person,person,1
38,100,bowl,bowl,1
38,60,airplane,airplane,1
38,100,cup,cup,1
38,30,bowl,bowl,1
38,80,piano,piano,1
38,50,bowl,bowl,1
38,20,bottle,bottle,1
38,50,bottle,bottle,1
38,100,chair,chair,1
38,40,person,person,1
38,20,lamp,lamp,1
38,40,stool,lamp,0
38,100,table,table,1
38,30,person,person,1
38,100,airplane,airplane,1
38,80,cup,cup,1
38,60,table,table,1
38,40,cup,cup,1
38,20,person,person,1
38,20,airplane,airplane,1
38,80,stool,stool,1
38,60,piano,piano,1
38,100,person,person,1
38,50,stool,stool,1
38,80,airplane,airplane,1
38,80,bottle,bottle,1
38,30,bottle,bottle,1
38,100,bottle,bottle,1
38,50,lamp,lamp,1
38,50,chair,chair,1
38,30,piano,table,0
38,20,chair,chair,1
38,80,table,table,1
38,30,chair,chair,1
38,50,person,person,1
38,40,piano,table,0
39,80,stool,stool,1
39,60,airplane,airplane,1
39,80,bowl,bowl,1
39,50,piano,piano,1
39,50,airplane,airplane,1
39,80,table,table,1
39,80,bottle,bottle,1
39,100,chair,chair,1
39,30,chair,chair,1
39,20,stool,lamp,0
39,80,cup,cup,1
39,20,bowl,bowl,1
39,30,person,person,1
39,40,chair,chair,1
39,60,bottle,bottle,1
39,80,piano,piano,1
39,40,piano,table,0
39,100,table,table,1
39,30,piano,piano,1
39,20,cup,lamp,0
39,40,bowl,bowl,1
39,50,person,person,1
39,80,person,person,1
39,60,table,table,1
39,60,cup,bowl,0
39,20,bottle,bottle,1
39,60,chair,chair,1
39,80,airplane,airplane,1
39,40,airplane,airplane,1
39,40,cup,cup,1
39,80,chair,chair,1
39,50,bowl,bowl,1
39,30,stool,stool,1
39,60,person,person,1
39,50,stool,stool,1
39,40,person,person,1
39,50,table,table,1
39,20,airplane,airplane,1
39,20,lamp,lamp,1
39,50,chair,chair,1
39,40,table,table,1
39,100,bowl,bowl,1
39,30,lamp,lamp,1
39,100,piano,table,0
39,100,cup,cup,1
39,100,lamp,lamp,1
39,50,bottle,cup,0
39,30,table,table,1
39,20,piano,table,0
39,100,person,person,1
39,60,bowl,bowl,1
39,60,piano,piano,1
39,20,person,person,1
39,30,cup,cup,1
39,100,stool,stool,1
39,40,stool,lamp,0
39,60,lamp,lamp,1
39,50,cup,lamp,0
39,80,lamp,lamp,1
39,40,lamp,lamp,1
39,30,airplane,airplane,1
39,30,bowl,bowl,1
39,100,airplane,airplane,1
39,100,bottle,bottle,1
39,50,lamp,lamp,1
39,60,stool,lamp,0
39,20,table,table,1
39,20,chair,table,0
39,30,bottle,bottle,1
39,40,bottle,cup,0
42,30,piano,airplane,0
42,60,chair,chair,1
42,40,table,table,1
42,40,airplane,airplane,1
42,20,piano,chair,0
42,20,stool,stool,1
42,40,bottle,cup,0
42,20,bowl,bowl,1
42,100,stool,stool,1
42,50,chair,chair,1
42,30,table,table,1
42,100,piano,table,0
42,30,cup,cup,1
42,80,stool,stool,1
42,60,piano,table,0
42,100,bowl,cup,0
42,20,chair,chair,1
42,50,piano,chair,0
42,100,cup,cup,1
42,40,bowl,cup,0
42,100,chair,chair,1
42,80,table,table,1
42,80,lamp,lamp,1
42,80,airplane,airplane,1
42,40,piano,table,0
42,30,bowl,cup,0
42,80,person,person,1
42,20,lamp,lamp,1
42,50,table,table,1
42,50,person,person,1
42,40,lamp,lamp,1
42,50,bowl,cup,0
42,30,stool,stool,1
42,20,airplane,airplane,1
42,60,airplane,airplane,1
42,80,chair,chair,1
42,30,airplane,airplane,1
42,20,bottle,cup,0
42,30,person,person,1
42,80,cup,cup,1
42,60,bowl,cup,0
42,80,bowl,cup,0
42,100,table,table,1
42,100,airplane,airplane,1
42,20,cup,cup,1
42,100,person,person,1
42,40,chair,chair,1
42,60,table,table,1
42,50,stool,stool,1
42,60,lamp,lamp,1
42,100,bottle,bottle,1
42,50,airplane,airplane,1
42,60,stool,lamp,0
42,40,stool,lamp,0
42,60,person,person,1
42,20,table,table,1
42,60,cup,cup,1
42,20,person,person,1
42,40,person,person,1
42,30,chair,chair,1
42,50,cup,cup,1
42,30,lamp,lamp,1
42,60,bottle,cup,0
42,80,bottle,bottle,1
42,80,piano,piano,1
42,100,lamp,lamp,1
42,40,cup,cup,1
42,30,bottle,bottle,1
42,50,lamp,lamp,1
42,50,bottle,cup,0
43,20,lamp,bowl,0
43,100,person,person,1
43,20,table,chair,0
43,80,table,chair,0
43,100,cup,cup,1
43,20,person,lamp,0
43,50,airplane,airplane,1
43,30,piano,piano,1
43,40,chair,stool,0
43,100,stool,stool,1
43,40,bowl,bowl,1
